Resources 100.0  113.2  14.0 Utilities 14.758048651498612  99.74417276212179 
Resources 100.0  113.6  14.0 Utilities 15.20526224699857  99.67747990393818 
Resources 100.0  114.0  14.0 Utilities 15.652475842498529  99.61174629530394 
Resources 100.0  114.4  14.0 Utilities 16.099689437998485  99.54697383647581 
Resources 100.0  114.8  14.0 Utilities 16.546903033498445  99.48316440483786 
Resources 100.0  115.2  14.0 Utilities 16.994116628998402  99.42031985464541 
Resources 100.0  115.6  14.0 Utilities 17.44133022449836  99.35844201677078 
Resources 100.0  116.0  14.0 Utilities 17.88854381999832  99.29753269845128 
Resources 100.0  116.4  14.0 Utilities 18.335757415498275  99.2375936830393 
Resources 100.0  116.8  14.0 Utilities 18.782971010998235  99.17862672975463 
Resources 100.0  117.2  14.0 Utilities 19.23018460649819  99.12063357343919 
Resources 100.0  117.6  14.0 Utilities 19.67739820199815  99.063615924314 
Resources 100.0  118.0  14.0 Utilities 20.12461179749811  99.00757546773883 
Resources 100.0  118.4  14.0 Utilities 20.571825392998065  98.95251386397418 
Resources 100.0  118.8  14.0 Utilities 21.019038988498025  98.898432747946 
Resources 100.0  119.2  14.0 Utilities 21.46625258399798  98.84533372901322 
Resources 100.0  119.6  14.0 Utilities 21.91346617949794  98.79321839073774 
Resources 100.0  120.0  14.0 Utilities 22.360679774997898  98.74208829065749 
Resources 100.0  120.4  14.0 Utilities 22.807893370497855  98.69194496006247 
Resources 100.0  120.8  14.0 Utilities 23.255106965997815  98.6427899037735 
Resources 100.0  121.2  14.0 Utilities 23.70232056149777  98.5946245999243 
Resources 100.0  121.6  14.0 Utilities 24.14953415699773  98.54745049974657 
Resources 100.0  122.0  14.0 Utilities 24.596747752497688  98.50126902735822 
Resources 100.0  122.4  14.0 Utilities 25.043961347997644  98.45608157955506 
Resources 100.0  122.8  14.0 Utilities 25.491174943497604  98.41188952560559 
Resources 100.0  123.2  14.0 Utilities 25.93838853899756  98.36869420704943 
Resources 100.0  123.6  14.0 Utilities 26.385602134497518  98.326496937499 
Resources 100.0  124.0  14.0 Utilities 26.832815729997478  98.28529900244492 
Resources 100.0  124.4  14.0 Utilities 27.280029325497434  98.24510165906491 
Resources 100.0  124.8  14.0 Utilities 27.727242920997394  98.20590613603645 
Resources 100.0  125.2  14.0 Utilities 28.17445651649735  98.16771363335299 
Resources 100.0  125.6  14.0 Utilities 28.621670111997307  98.13052532214428 
Resources 100.0  126.0  14.0 Utilities 29.068883707497267  98.09434234450018 
Resources 100.0  126.4  14.0 Utilities 29.516097302997224  98.05916581329866 
Resources 100.0  126.8  14.0 Utilities 29.963310898497184  98.02499681203768 
Resources 100.0  127.2  14.0 Utilities 30.41052449399714  97.99183639467117 
Resources 100.0  127.6  14.0 Utilities 30.857738089497097  97.95968558544888 
Resources 100.0  128.0  14.0 Utilities 31.304951684997057  97.92854537876073 
Resources 100.0  128.4  14.0 Utilities 31.752165280497014  97.8984167389851 
Resources 100.0  128.8  14.0 Utilities 32.19937887599697  97.86930060034148 
Resources 100.0  129.2  14.0 Utilities 32.64659247149693  97.84119786674732 
Resources 100.0  129.6  14.0 Utilities 33.09380606699689  97.81410941167945 
Resources 100.0  130.0  14.0 Utilities 33.54101966249684  97.78803607803972 
Resources 100.0  130.4  14.0 Utilities 33.988233257996804  97.76297867802515 
Resources 100.0  130.8  14.0 Utilities 34.435446853496764  97.73893799300257 
Resources 100.0  131.2  14.0 Utilities 34.88266044899672  97.71591477338787 
Resources 100.0  131.6  14.0 Utilities 35.32987404449668  97.69390973852977 
Resources 100.0  132.0  14.0 Utilities 35.77708763999664  97.67292357659824 
Resources 100.0  132.4  14.0 Utilities 36.2243012354966  97.65295694447762 
Resources 100.0  132.8  14.0 Utilities 36.67151483099655  97.6340104676644 
Resources 100.0  133.2  14.0 Utilities 37.11872842649651  97.61608474016974 
Resources 100.0  133.6  14.0 Utilities 37.56594202199647  97.59918032442691 
Resources 100.0  134.0  14.0 Utilities 38.01315561749642  97.5832977512033 
Resources 100.0  134.4  14.0 Utilities 38.46036921299638  97.56843751951756 
Resources 100.0  134.8  14.0 Utilities 38.90758280849634  97.5546000965613 
Resources 100.0  135.2  14.0 Utilities 39.3547964039963  97.54178591762609 
Resources 100.0  135.6  14.0 Utilities 39.802009999496256  97.52999538603495 
Resources 100.0  136.0  14.0 Utilities 40.24922359499622  97.51922887307919 
Resources 100.0  136.4  14.0 Utilities 40.69643719049618  97.50948671795992 
Resources 100.0  136.8  14.0 Utilities 41.14365078599613  97.5007692277348 
Resources 100.0  137.2  14.0 Utilities 41.59086438149609  97.49307667726976 
Resources 100.0  137.6  14.0 Utilities 42.03807797699605  97.48640930919551 
Resources 100.0  138.0  14.0 Utilities 42.485291572496  97.48076733386951 
Resources 100.0  138.4  14.0 Utilities 42.93250516799596  97.47615092934271 
Resources 100.0  138.8  14.0 Utilities 43.37971876349592  97.47256024133151 
Resources 100.0  139.2  14.0 Utilities 43.82693235899588  97.46999538319471 
Resources 100.0  139.6  14.0 Utilities 44.274145954495836  97.46845643591571 
Resources 100.0  140.0  14.0 Utilities 44.721359549995796  97.46794344808964 
Resources 100.5  140.0  14.0 Utilities 44.72583146236636  97.21239632886332 
Resources 101.0  140.0  14.0 Utilities 44.739244517537394  96.95875411740809 
Resources 101.5  140.0  14.0 Utilities 44.76159067772279  96.7070318022428 
Resources 102.0  140.0  14.0 Utilities 44.79285657334214  96.45724441429995 
Resources 102.5  140.0  14.0 Utilities 44.83302354291979  96.20940702446929 
Resources 103.0  140.0  14.0 Utilities 44.882067688554635  95.96353474106714 
Resources 103.5  140.0  14.0 Utilities 44.93995994657761  95.7196427072312 
Resources 104.0  140.0  14.0 Utilities 45.00666617291265  95.47774609824009 
Resources 104.5  140.0  14.0 Utilities 45.082147242561554  95.2378601187574 
Resources 105.0  140.0  14.0 Utilities 45.16635916254486  95.0 
Resources 105.5  140.0  14.0 Utilities 45.25925319755066  94.76418099683023 
Resources 106.0  140.0  14.0 Utilities 45.36077600747148  94.53041838477179 
Resources 106.5  140.0  14.0 Utilities 45.47086979594738  94.29872745694928 
Resources 107.0  140.0  14.0 Utilities 45.589472468981256  94.06912352095134 
Resources 107.5  140.0  14.0 Utilities 45.71651780264984  93.8416218956173 
Resources 108.0  140.0  14.0 Utilities 45.85193561890272  93.6162379077476 
Resources 108.5  140.0  14.0 Utilities 45.9956519684198  93.39298688873806 
Resources 109.0  140.0  14.0 Utilities 46.14758931948667  93.17188417113823 
Resources 109.5  140.0  14.0 Utilities 46.307666751845744  92.95294508513435 
Resources 110.0  140.0  14.0 Utilities 46.475800154489  92.73618495495704 
Resources 110.5  140.0  14.0 Utilities 46.65190242637485  92.52161909521472 
Resources 111.0  140.0  14.0 Utilities 46.835883679076666  92.30926280715278 
Resources 111.5  140.0  14.0 Utilities 47.02765144040259  92.0991313748398 
Resources 112.0  140.0  14.0 Utilities 47.227110858065416  91.89124006128114 
Resources 112.5  140.0  14.0 Utilities 47.43416490252569  91.68560410446125 
Resources 113.0  140.0  14.0 Utilities 47.64871456818116  91.48223871331527 
Resources 113.5  140.0  14.0 Utilities 47.87065907212893  91.28115906363152 
Resources 114.0  140.0  14.0 Utilities 48.09989604978372  91.0823802938856 
Resources 114.5  140.0  14.0 Utilities 48.33632174669479  90.88591750100782 
Resources 115.0  140.0  14.0 Utilities 48.579831205964474  90.69178573608527 
Resources 115.5  140.0  14.0 Utilities 48.830318450733046  90.5 
Resources 116.0  140.0  14.0 Utilities 49.08767666125583  90.31057523900509 
Resources 116.5  140.0  14.0 Utilities 49.35179834615958  90.12352634024037 
Resources 139.5  100.0  14.0 Utilities 49.96398703066039  90.05692644100175 
Resources 140.0  100.0  14.0 Utilities 50.59644256269407  90.0 
Resources 140.5  100.0  14.0 Utilities 51.22889809472775  89.94581702336134 
Resources 141.0  100.0  14.0 Utilities 51.86135362676143  89.89438247187641 
Resources 141.5  100.0  14.0 Utilities 52.4938091587951  89.84570106577165 
Resources 142.0  100.0  14.0 Utilities 53.126264690828776  89.7997772825746 
Resources 142.5  100.0  14.0 Utilities 53.75872022286245  89.75661535508121 
Resources 143.0  100.0  14.0 Utilities 54.391175754896125  89.71621926942753 
Resources 143.5  100.0  14.0 Utilities 55.023631286929806  89.67859276326764 
Resources 144.0  100.0  14.0 Utilities 55.65608681896348  89.64373932405988 
Resources 144.5  100.0  14.0 Utilities 56.288542350997155  89.61166218746308 
Resources 145.0  100.0  14.0 Utilities 56.92099788303083  89.58236433584459 
Resources 145.5  100.0  14.0 Utilities 57.5534534150645  89.55584849690165 
Resources 146.0  100.0  14.0 Utilities 58.185908947098184  89.53211714239757 
Resources 146.5  100.0  14.0 Utilities 58.81836447913186  89.51117248701415 
Resources 147.0  100.0  14.0 Utilities 59.45082001116553  89.49301648732151 
Resources 147.5  100.0  14.0 Utilities 60.08327554319921  89.4776508408664 
Resources 148.0  100.0  14.0 Utilities 60.71573107523288  89.46507698538016 
Resources 148.5  100.0  14.0 Utilities 61.34818660726656  89.45529609810701 
Resources 149.0  100.0  14.0 Utilities 61.98064213930024  89.44830909525345 
Resources 149.5  100.0  14.0 Utilities 62.61309767133391  89.4441166315594 
Resources 150.0  100.0  14.0 Utilities 63.245553203367585  89.44271909999159 
Resources 150.0  100.4  14.0 Utilities 63.24713432243393  89.33140545183424 
Resources 150.0  100.8  14.0 Utilities 63.251877442491775  89.22107374381906 
Resources 150.0  101.2  14.0 Utilities 63.25978185229538  89.11172762324833 
Resources 150.0  101.6  14.0 Utilities 63.270846367027524  89.00337072268668 
Resources 150.0  102.0  14.0 Utilities 63.28506932918696  88.89600665946699 
Resources 150.0  102.4  14.0 Utilities 63.30244860982867  88.78963903519374 
Resources 150.0  102.8  14.0 Utilities 63.32298161015478  88.6842714352438 
Resources 150.0  103.2  14.0 Utilities 63.346665263453296  88.57990742826502 
Resources 150.0  103.6  14.0 Utilities 63.37349603738143  88.47655056567248 
Resources 150.0  104.0  14.0 Utilities 63.40346993658943  88.3742043811428 
Resources 150.0  104.4  14.0 Utilities 63.43658250568043  88.27287239010636 
Resources 150.0  104.8  14.0 Utilities 63.472828832501236  88.17255808923771 
Resources 150.0  105.2  14.0 Utilities 63.51220355175846  88.0732649559445 
Resources 150.0  105.6  14.0 Utilities 63.55470084895373  87.97499644785444 
Resources 150.0  106.0  14.0 Utilities 63.60031446463138  87.87775600230128 
Resources 150.0  106.4  14.0 Utilities 63.64903769893147  87.7815470358093 
Resources 150.0  106.8  14.0 Utilities 63.70086341644044  87.68637294357659 
Resources 150.0  107.2  14.0 Utilities 63.755784051331375  87.59223709895757 
Resources 150.0  107.6  14.0 Utilities 63.813791612785394  87.49914285294457 
Resources 150.0  108.0  14.0 Utilities 63.874877690685246  87.40709353364863 
Resources 150.0  108.4  14.0 Utilities 63.93903346157181  87.31609244578 
Resources 150.0  108.8  14.0 Utilities 64.00624969485402  87.2261428701281 
Resources 150.0  109.2  14.0 Utilities 64.07651675926212  87.13724806304133 
Resources 150.0  109.6  14.0 Utilities 64.14982462953425  87.04941125590683 
Resources 150.0  110.0  14.0 Utilities 64.22616289332565  86.96263565463043 
Resources 150.0  110.4  14.0 Utilities 64.30552075832992  86.87692443911675 
Resources 150.0  110.8  14.0 Utilities 64.38788705960151  86.79228076274985 
Resources 150.0  111.2  14.0 Utilities 64.47325026706812  86.70870775187461 
Resources 150.0  111.6  14.0 Utilities 64.56159849322196  86.62620850527858 
Resources 150.0  112.0  14.0 Utilities 64.65291950097846  86.54478609367523 
Resources 150.0  112.4  14.0 Utilities 64.74720071169101  86.46444355918796 
Resources 150.0  112.8  14.0 Utilities 64.84442921331022  86.38518391483576 
Resources 150.0  113.2  14.0 Utilities 64.94459176867616  86.30701014402017 
Resources 150.0  113.6  14.0 Utilities 65.04767482393203  86.22992520001395 
Resources 150.0  114.0  14.0 Utilities 65.1536645170477  86.15393200545174 
Resources 150.0  114.4  14.0 Utilities 65.26254668644184  86.07903345182264 
Resources 150.0  114.8  14.0 Utilities 65.37430687969089  86.00523239896512 
Resources 150.0  115.2  14.0 Utilities 65.48893036231391  85.93253167456432 
Resources 150.0  115.6  14.0 Utilities 65.60640212662176  85.86093407365192 
Resources 150.0  116.0  14.0 Utilities 65.72670690061993  85.79044235810886 
Resources 150.0  116.4  14.0 Utilities 65.84982915695377  85.72105925617112 
Resources 150.0  116.8  14.0 Utilities 65.97575312188562  85.65278746193844 
Resources 150.0  117.2  14.0 Utilities 66.10446278429316  85.58562963488671 
Resources 150.0  117.6  14.0 Utilities 66.23594190467891  85.51958839938368 
Resources 150.0  118.0  14.0 Utilities 66.37017402418047  85.45466634420849 
Resources 150.0  118.4  14.0 Utilities 66.50714247357196  85.39086602207522 
Resources 150.0  118.8  14.0 Utilities 66.64683038224699  85.3281899491604 
Resources 150.0  119.2  14.0 Utilities 66.78922068717377  85.26664060463506 
Resources 150.0  119.6  14.0 Utilities 66.93429614181358  85.20622043020099 
Resources 150.0  120.0  14.0 Utilities 67.08203932499369  85.14693182963201 
Resources 150.0  120.4  14.0 Utilities 67.23243264972642  85.08877716831991 
Resources 150.0  120.8  14.0 Utilities 67.38545837196628  85.03175877282558 
Resources 150.0  121.2  14.0 Utilities 67.5410985992973  84.97587893043531 
Resources 150.0  121.6  14.0 Utilities 67.69933529954338  84.92113988872265 
Resources 150.0  122.0  14.0 Utilities 67.86015030929418  84.86754385511578 
Resources 150.0  122.4  14.0 Utilities 68.0235253423402  84.81509299647087 
Resources 150.0  122.8  14.0 Utilities 68.18944199801022  84.76378943865122 
Resources 150.0  123.2  14.0 Utilities 68.35788176940535  84.71363526611286 
Resources 150.0  123.6  14.0 Utilities 68.52882605152375  84.66463252149624 
Resources 150.0  124.0  14.0 Utilities 68.70225614927067  84.61678320522472 
Resources 150.0  124.4  14.0 Utilities 68.87815328534876  84.57008927510955 
Resources 150.0  124.8  14.0 Utilities 69.05649860802386  84.52455264596199 
Resources 150.0  125.2  14.0 Utilities 69.23727319876195  84.48017518921229 
Resources 150.0  125.6  14.0 Utilities 69.42045807973324  84.43695873253607 
Resources 150.0  126.0  14.0 Utilities 69.60603422117941  84.39490505948804 
Resources 150.0  126.4  14.0 Utilities 69.79398254864097  84.3540159091433 
Resources 150.0  126.8  14.0 Utilities 69.98428395004125  84.31429297574641 
Resources 150.0  127.2  14.0 Utilities 70.17691928262454  84.27573790836838 
Resources 150.0  127.6  14.0 Utilities 70.37186937974576  84.2383523105717 
Resources 150.0  128.0  14.0 Utilities 70.5691150575094  84.20213774008353 
Resources 150.0  128.4  14.0 Utilities 70.7686371212559  84.16709570847743 
Resources 150.0  128.8  14.0 Utilities 70.970416371894  84.1332276808634 
Resources 150.0  129.2  14.0 Utilities 71.17443361207731  84.10053507558676 
Resources 150.0  129.6  14.0 Utilities 71.38066965222447  84.06901926393576 
Resources 150.0  130.0  14.0 Utilities 71.58910531638176  84.03868156985806 
Resources 150.0  130.4  14.0 Utilities 71.79972144792764  84.00952326968651 
Resources 150.0  130.8  14.0 Utilities 72.0124989151189  83.98154559187392 
Resources 150.0  131.2  14.0 Utilities 72.22741861647833  83.95474971673728 
Resources 150.0  131.6  14.0 Utilities 72.4444614860239  83.9291367762114 
Resources 150.0  132.0  14.0 Utilities 72.6636084983398  83.90470785361212 
Resources 150.0  132.4  14.0 Utilities 72.88484067348985  83.88146398340935 
Resources 150.0  132.8  14.0 Utilities 73.10813908177393  83.85940615100968 
Resources 150.0  133.2  14.0 Utilities 73.33348484832833  83.8385352925491 
Resources 150.0  133.6  14.0 Utilities 73.56085915757102  83.81885229469562 
Resources 150.0  134.0  14.0 Utilities 73.79024325749306  83.80035799446205 
Resources 150.0  134.4  14.0 Utilities 74.02161846379745  83.783053179029 
Resources 150.0  134.8  14.0 Utilities 74.25496616388698  83.76693858557802 
Resources 150.0  135.2  14.0 Utilities 74.4902678207026  83.75201490113537 
Resources 150.0  135.6  14.0 Utilities 74.72750497641414  83.73828276242594 
Resources 150.0  136.0  14.0 Utilities 74.96665925596525  83.72574275573791 
Resources 150.0  136.4  14.0 Utilities 75.20771237047434  83.71439541679794 
Resources 150.0  136.8  14.0 Utilities 75.4506461204939  83.70424123065688 
Resources 150.0  137.2  14.0 Utilities 75.69544239912994  83.69528063158639 
Resources 150.0  137.6  14.0 Utilities 75.94208319502435  83.68751400298613 
Resources 150.0  138.0  14.0 Utilities 76.19055059520177  83.68094167730189 
Resources 150.0  138.4  14.0 Utilities 76.44082678778402  83.67556393595444 
Resources 150.0  138.8  14.0 Utilities 76.6928940645742  83.67138100927939 
Resources 150.0  139.2  14.0 Utilities 76.94673482351281  83.66839307647781 
Resources 150.0  139.6  5.0 Utilities 89.21995292534064  0.31622776601683794 
Resources 150.0  139.6  14.0 Utilities 77.20233157100891  83.6666002655779 
Resources 150.0  140.0  5.0 Utilities 89.44271909999159  0.0 
Resources 150.0  140.0  5.09 Utilities 89.21995292534064  0.8366600265340756 
Resources 150.0  140.0  5.18 Utilities 88.99887639740179  1.6733200530681511 
Resources 150.0  140.0  5.27 Utilities 88.77950213872569  2.5099800796022267 
Resources 150.0  140.0  5.36 Utilities 88.56184279925526  3.3466401061363023 
Resources 150.0  140.0  5.45 Utilities 88.34591105421914  4.183300132670378 
Resources 150.0  140.0  5.54 Utilities 88.13171960196851  5.019960159204453 
Resources 150.0  140.0  5.63 Utilities 87.91928116175654  5.856620185738529 
Resources 150.0  140.0  5.7200003 Utilities 87.70860847146078  6.6932802122726045 
Resources 150.0  140.0  5.81 Utilities 87.4997142852478  7.52994023880668 
Resources 150.0  140.0  5.9 Utilities 87.29261137118078  8.366600265340756 
Resources 150.0  140.0  5.99 Utilities 87.08731250876903  9.20326029187483 
Resources 150.0  140.0  6.08 Utilities 86.88383048646048  10.039920318408907 
Resources 150.0  140.0  6.17 Utilities 86.6821780990764  10.876580344942981 
Resources 150.0  140.0  6.26 Utilities 86.482368145189  11.713240371477058 
Resources 150.0  140.0  6.35 Utilities 86.28441342444185  12.549900398011133 
Resources 150.0  140.0  6.44 Utilities 86.08832673481348  13.386560424545209 
Resources 150.0  140.0  6.5299997 Utilities 85.89412086982438  14.223220451079284 
Resources 150.0  140.0  6.62 Utilities 85.70180861568792  15.05988047761336 
Resources 150.0  140.0  6.71 Utilities 85.51140274840543  15.896540504147435 
Resources 150.0  140.0  6.8 Utilities 85.32291603080617  16.73320053068151 
Resources 150.0  140.0  6.89 Utilities 85.13636120953255  17.569860557215588 
Resources 150.0  140.0  6.98 Utilities 84.9517510119715  18.40652058374966 
Resources 150.0  140.0  7.0699997 Utilities 84.76909814313233  19.243180610283737 
Resources 150.0  140.0  7.16 Utilities 84.58841528247234  20.079840636817814 
Resources 150.0  140.0  7.25 Utilities 84.40971508067067  20.91650066335189 
Resources 150.0  140.0  7.34 Utilities 84.23301015635141  21.753160689885963 
Resources 150.0  140.0  7.4300003 Utilities 84.05831309275722  22.58982071642004 
Resources 150.0  140.0  7.52 Utilities 83.88563643437415  23.426480742954116 
Resources 150.0  140.0  7.6099997 Utilities 83.71499268350921  24.26314076948819 
Resources 150.0  140.0  7.7 Utilities 83.54639429682169  25.099800796022265 
Resources 150.0  140.0  7.79 Utilities 83.37985368180973  25.93646082255634 
Resources 150.0  140.0  7.88 Utilities 83.2153831932534  26.773120849090418 
Resources 150.0  140.0  7.9700003 Utilities 83.05299512961588  27.60978087562449 
Resources 150.0  140.0  8.059999 Utilities 82.89270172940438  28.446440902158567 
Resources 150.0  140.0  8.15 Utilities 82.73451516749222  29.283100928692644 
Resources 150.0  140.0  8.24 Utilities 82.57844755140411  30.11976095522672 
Resources 150.0  140.0  8.33 Utilities 82.42451091756627  30.956420981760793 
Resources 150.0  140.0  8.42 Utilities 82.27271722752324  31.79308100829487 
Resources 150.0  140.0  8.51 Utilities 82.12307836412369  32.629741034828946 
Resources 150.0  140.0  8.6 Utilities 81.97560612767678  33.46640106136302 
Resources 150.0  140.0  8.690001 Utilities 81.83031223208182  34.30306108789709 
Resources 150.0  140.0  8.78 Utilities 81.6872083009329  35.139721114431175 
Resources 150.0  140.0  8.87 Utilities 81.5463058636012  35.976381140965245 
Resources 150.0  140.0  8.96 Utilities 81.40761635129725  36.81304116749932 
Resources 150.0  140.0  9.05 Utilities 81.27115109311545  37.6497011940334 
Resources 150.0  140.0  9.139999 Utilities 81.13692131206359  38.486361220567474 
Resources 150.0  140.0  9.23 Utilities 81.00493812108  39.32302124710155 
Resources 150.0  140.0  9.32 Utilities 80.87521251904072  40.15968127363563 
Resources 150.0  140.0  9.41 Utilities 80.74775538675982  40.996341300169696 
Resources 150.0  140.0  9.5 Utilities 80.62257748298549  41.83300132670378 
Resources 150.0  140.0  9.59 Utilities 80.49968944039473  42.66966135323785 
Resources 150.0  140.0  9.68 Utilities 80.37910176158975  43.506321379771926 
Resources 150.0  140.0  9.77 Utilities 80.26082481509893  44.342981406306 
Resources 150.0  140.0  9.860001 Utilities 80.14486883138558  45.17964143284008 
Resources 150.0  140.0  9.95 Utilities 80.0312438988674  46.016301459374155 
Resources 150.0  140.0  10.04 Utilities 79.91995995994994  46.85296148590823 
Resources 150.0  140.0  10.13 Utilities 79.81102680707723  47.6896215124423 
Resources 150.0  140.0  10.219999 Utilities 79.7044540788029  48.52628153897638 
Resources 150.0  140.0  10.309999 Utilities 79.60025125588487  49.362941565510454 
Resources 150.0  140.0  10.4 Utilities 79.49842765740716  50.19960159204453 
Resources 150.0  140.0  10.49 Utilities 79.39899243693209  51.03626161857861 
Resources 150.0  140.0  10.58 Utilities 79.30195457868615  51.87292164511268 
Resources 150.0  140.0  10.67 Utilities 79.207322893783  52.70958167164676 
Resources 150.0  140.0  10.76 Utilities 79.11510601648715  53.546241698180836 
Resources 150.0  140.0  10.85 Utilities 79.02531240052139  54.38290172471491 
Resources 150.0  140.0  10.940001 Utilities 78.9379503154218  55.21956175124898 
Resources 150.0  140.0  11.030001 Utilities 78.85302784294336  56.05622177778306 
Resources 150.0  140.0  11.12 Utilities 78.77055287351993  56.892881804317135 
Resources 150.0  140.0  11.21 Utilities 78.69053310278181  57.72954183085121 
Resources 150.0  140.0  11.3 Utilities 78.61297602813418  58.56620185738529 
Resources 150.0  140.0  11.389999 Utilities 78.5378889454001  59.402861883919364 
Resources 150.0  140.0  11.48 Utilities 78.46527894553107  60.23952191045344 
Resources 150.0  140.0  11.57 Utilities 78.39515291138859  61.07618193698751 
Resources 150.0  140.0  11.66 Utilities 78.32751751460019  61.912841963521586 
Resources 150.0  140.0  11.75 Utilities 78.26237921249263  62.74950199005566 
Resources 150.0  140.0  11.84 Utilities 78.19974424510607  63.58616201658974 
Resources 150.0  140.0  11.93 Utilities 78.13961863229177  64.42282204312382 
Resources 150.0  140.0  12.02 Utilities 78.08200817089684  65.25948206965789 
Resources 150.0  140.0  12.110001 Utilities 78.02691843203857  66.09614209619197 
Resources 150.0  140.0  12.2 Utilities 77.9743547584717  66.93280212272605 
Resources 150.0  140.0  12.29 Utilities 77.92432226205115  67.76946214926012 
Resources 150.0  140.0  12.38 Utilities 77.87682582129295  68.60612217579418 
Resources 150.0  140.0  12.469999 Utilities 77.83187007903639  69.44278220232826 
Resources 150.0  140.0  12.559999 Utilities 77.78945944020951  70.27944222886235 
Resources 150.0  140.0  12.65 Utilities 77.74959806970065  71.11610225539643 
Resources 150.0  140.0  12.74 Utilities 77.71228989033845  71.95276228193049 
Resources 150.0  140.0  12.83 Utilities 77.67753858098234  72.78942230846457 
Resources 150.0  140.0  12.92 Utilities 77.64534757472595  73.62608233499864 
Resources 150.0  140.0  13.01 Utilities 77.61572005721521  74.46274236153272 
Resources 150.0  140.0  13.1 Utilities 77.5886589650833  75.2994023880668 
Resources 150.0  140.0  13.19 Utilities 77.56416698450387  76.13606241460087 
Resources 150.0  140.0  13.28 Utilities 77.54224654986467  76.97272244113495 
Resources 150.0  140.0  13.37 Utilities 77.52289984256265  77.80938246766902 
Resources 150.0  140.0  13.46 Utilities 77.50612878992216  78.6460424942031 
Resources 150.0  140.0  13.55 Utilities 77.4919350642375  79.48270252073718 
Resources 150.0  140.0  13.64 Utilities 77.4803200819408  80.31936254727125 
Resources 150.0  140.0  13.73 Utilities 77.4712850028964  81.15602257380533 
Resources 150.0  140.0  13.82 Utilities 77.46483072982217  81.99268260033939 
Resources 150.0  140.0  13.91 Utilities 77.46095790783896  82.82934262687348 
Resources 150.0  140.0  14.0 Utilities 77.45966692414834  83.66600265340756 
===================
0.0 102.469505
0.4472136 102.37236
0.8944272 102.2761
1.3416408 102.180725
1.7888544 102.086235
2.236068 101.992645
2.6832817 101.89995
3.130495 101.80815
3.5777087 101.717255
4.0249224 101.62726
4.472136 101.53817
4.9193497 101.44999
5.3665633 101.36272
5.813777 101.27635
6.26099 101.19091
6.708204 101.10638
7.1554174 101.022766
7.602631 100.94008
8.049845 100.858315
8.497058 100.77748
8.944272 100.69757
9.391485 100.61858
9.838699 100.54054
10.2859125 100.463425
10.733127 100.38725
11.18034 100.31201
11.627554 100.23772
12.074767 100.16437
12.52198 100.09196
12.969194 100.0205
13.416408 99.94999
13.863622 99.88043
14.310835 99.81182
14.758049 99.74417
15.205262 99.67748
15.652476 99.61175
16.09969 99.546974
16.546904 99.48316
16.994116 99.42032
17.44133 99.358444
17.888544 99.29753
